run_id,normalization,algorithm,alpha,machine_type,db_level,seed,count_normal,count_anomaly,mean_normal,mean_anomaly,median_normal,median_anomaly,std_normal,std_anomaly,mean_error_delta,median_error_delta,cohen_d_error_separation,mean_error_ratio
p1_norm_central_clustered_fl_a100_fan_0dB_s4,central,clustered_fl,100.0,fan,0dB,4,810,1475,0.44255629980269773,0.5286677230616748,0.42644260823726654,0.4967177510261535,0.06299255145799701,0.11119091153278161,0.08611142325897703,0.07027514278888697,0.9529343650030528,1.1945773301552087
p1_norm_central_clustered_fl_a100_fan_6dB_s0,central,clustered_fl,100.0,fan,6dB,0,811,1475,0.3749673675594142,0.5182885030568656,0.36737060546875,0.4841218590736389,0.04058958160680326,0.13157664618069806,0.1433211354974514,0.11675125360488892,1.4719969046908594,1.3822229556409118
p1_norm_central_clustered_fl_a100_fan_6dB_s1,central,clustered_fl,100.0,fan,6dB,1,811,1475,0.3776735020330596,0.5323553470635818,0.3703560531139374,0.489162415266037,0.03713096479989728,0.13884279253040768,0.15468184503052218,0.11880636215209961,1.5220570043626052,1.4095649925076876
p1_norm_central_clustered_fl_a100_fan_6dB_s2,central,clustered_fl,100.0,fan,6dB,2,811,1475,0.3718480963521762,0.5065065339864311,0.3651280999183655,0.4643740355968475,0.034311666531054184,0.1251609886671806,0.1346584376342549,0.099245935678482,1.4673863398774227,1.3621329218980869
p1_norm_central_clustered_fl_a100_fan_6dB_s3,central,clustered_fl,100.0,fan,6dB,3,811,1475,0.3725911899574294,0.503569093498133,0.3659513592720032,0.4670391082763672,0.03260898247013125,0.12872865491872018,0.13097790354070354,0.10108774900436401,1.3948661555540163,1.3515324759978047
p1_norm_central_clustered_fl_a100_fan_6dB_s4,central,clustered_fl,100.0,fan,6dB,4,810,1475,0.37693036838814065,0.5305605598627511,0.3701188415288925,0.4821549355983734,0.043001119835611556,0.14266541457811335,0.15363019147461043,0.1120360940694809,1.4581105952906654,1.4075824193512876
p1_norm_central_clustered_fl_a100_fan_m6dB_s0,central,clustered_fl,100.0,fan,-6dB,0,811,1475,0.4521870564958758,0.48041637139805293,0.4323742091655731,0.4553519189357757,0.06813480249256515,0.08127915220496486,0.028229314902177116,0.02297770977020258,0.3764134191599147,1.0624284010270748
p1_norm_central_clustered_fl_a100_fan_m6dB_s1,central,clustered_fl,100.0,fan,-6dB,1,811,1475,0.45521426605090554,0.4831612179440967,0.4337247014045715,0.458514541387558,0.07662324570712158,0.0870844648534841,0.027946951893191185,0.024789839982986506,0.340730025300826,1.0613929614632638
p1_norm_central_clustered_fl_a100_fan_m6dB_s2,central,clustered_fl,100.0,fan,-6dB,2,811,1475,0.4480461636615593,0.47286024606834026,0.430063784122467,0.4517370164394378,0.06176639696123283,0.07591001546105103,0.024814082406780957,0.021673232316970825,0.358582417953248,1.0553828699346364
p1_norm_central_clustered_fl_a100_fan_m6dB_s3,central,clustered_fl,100.0,fan,-6dB,3,811,1475,0.4535020425934092,0.4690068532652774,0.4303918778896332,0.4476663768291473,0.08255505667700752,0.07694843185950329,0.015504810671868208,0.017274498939514105,0.19429344331013756,1.034189064691312
p1_norm_central_clustered_fl_a100_fan_m6dB_s4,central,clustered_fl,100.0,fan,-6dB,4,810,1475,0.4579004267483582,0.4842687899783506,0.43371550738811493,0.4594974219799042,0.0812548485692628,0.08742820384731992,0.02636836322999242,0.025781914591789246,0.3124288078906854,1.0575853650481162
p1_norm_central_clustered_fl_a100_slider_0dB_s0,central,clustered_fl,100.0,slider,0dB,0,638,890,0.4405382234007587,1.0459407820460502,0.42857758700847626,0.9941433370113374,0.083614889764465,0.4307338485640491,0.6054025586452916,0.5655657500028611,1.9512720738162537,2.3742338950110926
p1_norm_central_clustered_fl_a100_slider_0dB_s1,central,clustered_fl,100.0,slider,0dB,1,637,890,0.45201093421626126,1.046248939700341,0.4425914883613586,0.9827266037464142,0.07769509384613124,0.4095900158355816,0.5942380054840797,0.5401351153850555,2.015811417069194,2.314654050381381
p1_norm_central_clustered_fl_a100_slider_0dB_s2,central,clustered_fl,100.0,slider,0dB,2,636,890,0.4346765658390597,1.0045054350341305,0.4198937267065048,0.9360877871513367,0.07760221244564176,0.31908180479327447,0.5698288691950708,0.5161940604448318,2.4540249134439573,2.310926132157885
p1_norm_central_clustered_fl_a100_slider_0dB_s3,central,clustered_fl,100.0,slider,0dB,3,637,890,0.45089860913143426,1.0394971396146195,0.4331365525722503,0.9598033130168915,0.08836406893160409,0.34442058077581694,0.5885985304831853,0.5266667604446411,2.3410067722465557,2.305389989152999
p1_norm_central_clustered_fl_a100_slider_0dB_s4,central,clustered_fl,100.0,slider,0dB,4,636,890,0.4551010993572901,1.0663774188649788,0.4391576647758484,0.9946700632572174,0.08849387483755951,0.4421951314688255,0.6112763195076887,0.555512398481369,1.9169535120530758,2.34316599184435
p1_norm_central_clustered_fl_a100_slider_6dB_s0,central,clustered_fl,100.0,slider,6dB,0,638,890,0.4145176603128918,1.3175894335749443,0.4077633172273636,1.2914223074913025,0.0672027524051593,0.6154956672807655,0.9030717732620526,0.8836589902639389,2.062713419624305,3.1786086811847385
p1_norm_central_clustered_fl_a100_slider_6dB_s1,central,clustered_fl,100.0,slider,6dB,1,637,890,0.4382305865759378,1.3426489424169734,0.4265738427639007,1.348387360572815,0.08710854372625143,0.6250163980271694,0.9044183558410357,0.9218135178089142,2.0268216149639513,3.063795598813858
p1_norm_central_clustered_fl_a100_slider_6dB_s2,central,clustered_fl,100.0,slider,6dB,2,636,890,0.4045406012508854,1.2946430431323106,0.3926234841346741,1.2484934329986572,0.07795586228189004,0.4805751561349925,0.8901024418814252,0.8558699488639832,2.585554527072466,3.2002796236746756
p1_norm_central_clustered_fl_a100_slider_6dB_s3,central,clustered_fl,100.0,slider,6dB,3,637,890,0.40751285408879373,1.29125616570537,0.3926775753498077,1.2149559259414673,0.0749001738384195,0.5062000037596729,0.8837433116165763,0.8222783505916595,2.442396164726398,3.16862683655131
p1_norm_central_clustered_fl_a100_slider_6dB_s4,central,clustered_fl,100.0,slider,6dB,4,636,890,0.4310900122864441,1.3591651581646351,0.4231796115636825,1.3493130207061768,0.07820947355703,0.6978353304709263,0.9280751458781911,0.9261334091424942,1.8691091322315192,3.1528569890909877
p1_norm_central_clustered_fl_a100_slider_m6dB_s0,central,clustered_fl,100.0,slider,-6dB,0,638,890,0.43809296611147613,0.7215244402376454,0.4179113060235977,0.6759638786315918,0.09918224807176973,0.2184208709407009,0.28343147412616926,0.2580525726079941,1.6709368968758551,1.646966502662469
p1_norm_central_clustered_fl_a100_slider_m6dB_s1,central,clustered_fl,100.0,slider,-6dB,1,637,890,0.44823301601073057,0.7324025235819013,0.4304966926574707,0.6925739347934723,0.09043102533540379,0.2041635620347394,0.2841695075711707,0.2620772421360016,1.7997576385284535,1.6339771891421042
p1_norm_central_clustered_fl_a100_slider_m6dB_s2,central,clustered_fl,100.0,slider,-6dB,2,636,890,0.4313327672908891,0.712776343809085,0.41340896487236023,0.6770504713058472,0.08520009005583748,0.19428704174205516,0.28144357651819585,0.26364150643348694,1.8761548078653434,1.6524975560885025
p1_norm_central_clustered_fl_a100_slider_m6dB_s3,central,clustered_fl,100.0,slider,-6dB,3,637,890,0.44807392934240764,0.7304861516430137,0.4262914657592773,0.6867932379245758,0.10047114656258327,0.2178016893933628,0.28241222230060603,0.2605017721652985,1.6651127550032967,1.6302804153659947
p1_norm_central_clustered_fl_a100_slider_m6dB_s4,central,clustered_fl,100.0,slider,-6dB,4,636,890,0.4573824997967894,0.7415435650375451,0.43247848749160767,0.6918300092220306,0.12332372880923857,0.2191504720861775,0.28416106524075574,0.259351521730423,1.5980799495503464,1.621276645623752
p1_norm_central_clustered_fl_a100_valve_0dB_s0,central,clustered_fl,100.0,valve,0dB,0,734,479,0.43465723872834394,0.44962716973649186,0.4183591455221176,0.4290509223937988,0.07687135176907912,0.0889152615048151,0.014969931008147919,0.010691776871681158,0.180118090006819,1.0344407723472977
p1_norm_central_clustered_fl_a100_valve_0dB_s1,central,clustered_fl,100.0,valve,0dB,1,733,479,0.4456134055109662,0.4554071437590804,0.419475793838501,0.4342151284217834,0.1139796527891545,0.08902146583465999,0.009793738248114248,0.014739334583282415,0.09576841018315102,1.0219781050726788
p1_norm_central_clustered_fl_a100_valve_0dB_s2,central,clustered_fl,100.0,valve,0dB,2,734,479,0.4120828690012404,0.4365077074111628,0.39674279093742365,0.4199948012828827,0.07372610584318169,0.07717109569833773,0.024424838409922378,0.02325201034545904,0.3236438502651612,1.0592716665682331
p1_norm_central_clustered_fl_a100_valve_0dB_s3,central,clustered_fl,100.0,valve,0dB,3,733,479,0.42620231237613165,0.43938560824304634,0.401847094297409,0.4207230508327484,0.0985508193557761,0.08402840024270532,0.01318329586691469,0.01887595653533941,0.14395712231972826,1.0309320139382072
p1_norm_central_clustered_fl_a100_valve_0dB_s4,central,clustered_fl,100.0,valve,0dB,4,733,479,0.4517243319530279,0.46014781542013483,0.4310416877269745,0.4428844451904297,0.1079373392501318,0.09101117674833158,0.008423483467106918,0.0118427574634552,0.08437521787775916,1.0186473981392326
p1_norm_central_clustered_fl_a100_valve_6dB_s0,central,clustered_fl,100.0,valve,6dB,0,734,479,0.39151060280747896,0.42874299030214363,0.3786651939153671,0.414236843585968,0.07174523293977977,0.08294371714588698,0.037232387494664676,0.03557164967060089,0.48012744319645173,1.0950993082375684
p1_norm_central_clustered_fl_a100_valve_6dB_s1,central,clustered_fl,100.0,valve,6dB,1,733,479,0.403128423721696,0.44555773565813994,0.3899491429328918,0.4253133833408355,0.09331186694114228,0.09153933677684081,0.04242931193644395,0.035364240407943726,0.45904338809311157,1.1052501124697063
p1_norm_central_clustered_fl_a100_valve_6dB_s2,central,clustered_fl,100.0,valve,6dB,2,734,479,0.3800290279719745,0.4207544550766278,0.3682400584220886,0.4071637690067291,0.07063104423988899,0.09042515225690449,0.04072542710465327,0.0389237105846405,0.5019526472901072,1.107163990398272
p1_norm_central_clustered_fl_a100_valve_6dB_s3,central,clustered_fl,100.0,valve,6dB,3,733,479,0.38395047008909927,0.4260445341063442,0.371845006942749,0.4137092530727386,0.06938665795155881,0.09400441412054926,0.042094064017244914,0.04186424612998957,0.5095047561016309,1.1096340994385985
p1_norm_central_clustered_fl_a100_valve_6dB_s4,central,clustered_fl,100.0,valve,6dB,4,733,479,0.40621408938060516,0.4435255174099279,0.3920875489711761,0.4252670407295227,0.08378185764780792,0.09302671364879277,0.037311428029322746,0.03317949175834661,0.42147875464751616,1.091851634408386
p1_norm_central_clustered_fl_a100_valve_m6dB_s0,central,clustered_fl,100.0,valve,-6dB,0,734,479,0.44826710492128896,0.44469811485804195,0.426369845867157,0.4260944426059723,0.09191431785071841,0.0940597285323997,-0.003568990063247013,-0.0002754032611846924,-0.03837903916050339,0.9920382512478276
p1_norm_central_clustered_fl_a100_valve_m6dB_s1,central,clustered_fl,100.0,valve,-6dB,1,733,479,0.4504345372054944,0.45103363160798343,0.4300669133663177,0.4301534593105316,0.08966256431317927,0.1005378976171391,0.0005990944024890088,8.65459442139227e-05,0.006289337735785833,1.0013300365602642
p1_norm_central_clustered_fl_a100_valve_m6dB_s2,central,clustered_fl,100.0,valve,-6dB,2,734,479,0.4315192961319266,0.4307817318991978,0.4130878150463104,0.4126936495304107,0.08659003611699533,0.0822516101309823,-0.0007375642327288046,-0.0003941655158997137,-0.008733874408461803,0.9982907734617195
p1_norm_central_clustered_fl_a100_valve_m6dB_s3,central,clustered_fl,100.0,valve,-6dB,3,733,479,0.44236016281630136,0.4402288137497633,0.4207179248332977,0.4196474552154541,0.09457057431758202,0.08822519425401008,-0.0021313490665380574,-0.0010704696178435724,-0.023305420214936583,0.9951818693325168
p1_norm_central_clustered_fl_a100_valve_m6dB_s4,central,clustered_fl,100.0,valve,-6dB,4,733,479,0.4566359760247344,0.4522069607373319,0.4360266625881195,0.432168960571289,0.10930556107285484,0.09710024550240298,-0.004429015287402471,-0.0038577020168305,-0.04284077288603856,0.990300774533887
p1_norm_central_fedavg_a0p05_fan_0dB_s0,central,fedavg,0.05,fan,0dB,0,813,1475,0.4876813382680126,0.5290457661677215,0.4665685594081878,0.5050715804100037,0.07894785920316848,0.10597123199583415,0.0413644278997089,0.03850302100181585,0.44267677784426723,1.0848185580498397
p1_norm_central_fedavg_a0p05_fan_0dB_s1,central,fedavg,0.05,fan,0dB,1,813,1475,0.47636488058030385,0.5464567078170129,0.4612745940685272,0.505710780620575,0.0705300933435383,0.12842278233013332,0.07009182723670909,0.04443618655204773,0.6765465155085916,1.147138947672473
p1_norm_central_fedavg_a0p05_fan_0dB_s2,central,fedavg,0.05,fan,0dB,2,813,1475,0.5103178727377531,0.5581526299250328,0.480327695608139,0.5270105600357056,0.1015349039819628,0.1261609962180923,0.0478347571872797,0.046682864427566584,0.417727524381235,1.093735218268284
p1_norm_central_fedavg_a0p05_fan_0dB_s3,central,fedavg,0.05,fan,0dB,3,812,1475,0.4609683762703623,0.5158375172897921,0.446810245513916,0.4901733100414276,0.06588592365643176,0.09457650251120148,0.0548691410194298,0.0433630645275116,0.6732113550274548,1.119030163117412
p1_norm_central_fedavg_a0p05_fan_0dB_s4,central,fedavg,0.05,fan,0dB,4,815,1475,0.48727021890183897,0.5466501090486171,0.4740356504917145,0.5187304615974426,0.07703829560930842,0.13190473139636247,0.059379890146778136,0.04469481110572815,0.5497459654888718,1.1218623421735123
p1_norm_central_fedavg_a0p05_fan_6dB_s0,central,fedavg,0.05,fan,6dB,0,813,1475,0.4670015808474387,0.5694633708161823,0.4321186244487762,0.5436409115791321,0.0897549567804769,0.13926057744843034,0.10246178996874356,0.11152228713035589,0.8746011182199831,1.2194035184694931
p1_norm_central_fedavg_a0p05_fan_6dB_s1,central,fedavg,0.05,fan,6dB,1,813,1475,0.44589782131407385,0.5760455538256694,0.4100049138069153,0.4990668296813965,0.10988491447213476,0.1855387197268857,0.1301477325115955,0.0890619158744812,0.8535487786163485,1.2918779287327449
p1_norm_central_fedavg_a0p05_fan_6dB_s2,central,fedavg,0.05,fan,6dB,2,813,1475,0.46456221449859025,0.6172243399135137,0.4054418504238128,0.5685880780220032,0.10795137352899789,0.1814728328189869,0.1526621254149234,0.16314622759819036,1.022462977342182,1.3286150286236564
p1_norm_central_fedavg_a0p05_fan_6dB_s3,central,fedavg,0.05,fan,6dB,3,812,1475,0.4014925452068521,0.5286963098534083,0.384997233748436,0.4899627864360809,0.06199217266792194,0.13644421268990306,0.1272037646465562,0.1049655526876449,1.2003546452352594,1.316827214266257
p1_norm_central_fedavg_a0p05_fan_6dB_s4,central,fedavg,0.05,fan,6dB,4,815,1475,0.4476612116295867,0.5779042567641048,0.428844541311264,0.5428947806358337,0.09371797320991275,0.1621776728957804,0.13024304513451812,0.11405023932456976,0.983356352279835,1.2909410995435686
p1_norm_central_fedavg_a0p05_fan_m6dB_s0,central,fedavg,0.05,fan,-6dB,0,813,1475,0.4670912112403766,0.4787026593240641,0.4460259079933166,0.4576650261878967,0.07875478538050945,0.07871649386144938,0.01161144808368747,0.011639118194580078,0.14747384788254614,1.02485905922497
p1_norm_central_fedavg_a0p05_fan_m6dB_s1,central,fedavg,0.05,fan,-6dB,1,813,1475,0.4672574479348252,0.4888017740896193,0.4498280584812164,0.4662904739379883,0.07204613994197386,0.08287501815350298,0.02154432615479407,0.016462415456771906,0.2774557934213283,1.0461080422581068
p1_norm_central_fedavg_a0p05_fan_m6dB_s2,central,fedavg,0.05,fan,-6dB,2,813,1475,0.4824053387433694,0.4875767248969967,0.4562581181526184,0.4649822413921356,0.08723893752816894,0.08567407090248312,0.005171386153627333,0.008724123239517212,0.0598124390731022,1.0107200019118745
p1_norm_central_fedavg_a0p05_fan_m6dB_s3,central,fedavg,0.05,fan,-6dB,3,812,1475,0.46392293164295517,0.48553381934004314,0.44109179079532623,0.4575822949409485,0.0820911441483749,0.09898199389693113,0.021610887697087966,0.016490504145622253,0.23766609867083877,1.0465829262212891
p1_norm_central_fedavg_a0p05_fan_m6dB_s4,central,fedavg,0.05,fan,-6dB,4,815,1475,0.4734458011717884,0.49126819386320597,0.45440274477005,0.4667197167873382,0.07504550308873734,0.09262756647054614,0.017822392691417555,0.012316972017288208,0.21142585154730176,1.037643997786667
p1_norm_central_fedavg_a0p05_slider_0dB_s0,central,fedavg,0.05,slider,0dB,0,638,890,0.44815402129974485,1.003319804956404,0.41267660260200495,0.9408150613307953,0.10894054107306299,0.44262742333597654,0.5551657836566593,0.5281384587287903,1.7223778116358528,2.238783447812332
p1_norm_central_fedavg_a0p05_slider_0dB_s1,central,fedavg,0.05,slider,0dB,1,638,890,0.4517208012200448,0.9835870223433784,0.4310688227415085,0.868546336889267,0.09753063228985534,0.4443621847635063,0.5318662211233336,0.4374775141477585,1.6533459383975513,2.177422469115492
p1_norm_central_fedavg_a0p05_slider_0dB_s2,central,fedavg,0.05,slider,0dB,2,638,890,0.4372373480688442,0.95955214068461,0.4167453199625015,0.8978283107280731,0.09210043887534912,0.3475330372300261,0.5223147926157659,0.4810829907655716,2.0545295273407453,2.194579545692254
p1_norm_central_fedavg_a0p05_slider_0dB_s3,central,fedavg,0.05,slider,0dB,3,639,890,0.4554899254222058,0.9623460218477785,0.4258916079998016,0.9037963449954987,0.10878043287661636,0.36390749908520664,0.5068560964255727,0.4779047369956971,1.8872260517496429,2.1127712560398657
p1_norm_central_fedavg_a0p05_slider_0dB_s4,central,fedavg,0.05,slider,0dB,4,638,890,0.4555069121727749,0.9622412199049853,0.43079523742198944,0.8992888033390045,0.09892057517300476,0.4015136984794428,0.5067343077322104,0.4684935659170151,1.73300221421209,2.11246238902299
p1_norm_central_fedavg_a0p05_slider_6dB_s0,central,fedavg,0.05,slider,6dB,0,638,890,0.4410761425207401,1.245293087269483,0.40018814802169794,1.196066439151764,0.1104075969622658,0.7066891539568245,0.8042169447487428,0.7958782911300659,1.5900954868524628,2.823306380056426
p1_norm_central_fedavg_a0p05_slider_6dB_s1,central,fedavg,0.05,slider,6dB,1,638,890,0.4352057391666693,1.2515512694468658,0.41040030121803284,1.1573964357376099,0.10034151753473346,0.6777290366594637,0.8163455302801965,0.746996134519577,1.6850949710000884,2.8757692208823635
