schema_version,run_id,paper_id,experiment_id,seed,round,site_id,machine_id,normalization,model_family,n_normal,n_anomaly,auroc,auprc,partial_auroc_fpr_0_1,f1_at_threshold,threshold,host,bundle_dir,algorithm,alpha,machine_type,db_level
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,1,30,2,id_00,central,ConvAutoencoder,19,67,1.0,1.0,1.0,0.9925925925925926,0.5709227919578552,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,1,30,3,id_02;id_04,central,ConvAutoencoder,13,108,0.9693732193732194,0.9961690175598232,0.8304843304843305,0.931372549019608,0.5064795613288879,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,1,30,4,id_06,central,ConvAutoencoder,36,17,0.7679738562091504,0.6768056748014053,0.3594771241830065,0.5925925925925926,0.5486387014389038,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,1,30,5,id_02;id_06,central,ConvAutoencoder,63,66,0.8376623376623377,0.8747014808769382,0.5601250601250601,0.7037037037037037,0.5735766291618347,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,1,30,6,id_02;id_04;id_06,central,ConvAutoencoder,128,130,0.7830528846153846,0.822343533344001,0.4280048076923077,0.6368159203980099,0.6761727929115295,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,1,30,7,id_00;id_02;id_06,central,ConvAutoencoder,301,138,0.990851750204632,0.9781093393026592,0.9139583032404064,0.9263157894736842,0.5506471991539001,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,1,30,8,id_06,central,ConvAutoencoder,1,17,1.0,1.0,1.0,1.0,0.4166226387023926,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,1,30,9,id_00;id_02;id_04;id_06,central,ConvAutoencoder,4,204,0.946078431372549,0.9989056225574068,0.8970588235294119,0.9432989690721648,0.5970654487609863,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s1,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,1,id_00,central,ConvAutoencoder,18,65,1.0,1.0,1.0,0.9923664122137404,0.5172823667526245,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,2,id_00;id_02;id_06,central,ConvAutoencoder,232,165,0.9970741901776384,0.9935473759155148,0.9707419017763846,0.9649122807017544,0.5528732538223267,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,3,id_00;id_02;id_06,central,ConvAutoencoder,224,166,0.995159208261618,0.9920715775933164,0.9515920826161788,0.9651162790697676,0.5808559060096741,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,4,id_02,central,ConvAutoencoder,1,62,1.0,1.0,1.0,1.0,0.3546047806739807,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,5,id_04,central,ConvAutoencoder,9,64,0.609375,0.9221233554585516,0.171875,0.3544303797468354,0.6957823038101196,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,6,id_04;id_06,central,ConvAutoencoder,99,78,0.5848225848225849,0.5025456393381813,0.0912975912975913,0.1758241758241758,0.7266075015068054,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,7,id_06,central,ConvAutoencoder,8,19,0.2434210526315789,0.5930987711064899,0.0526315789473684,0.0952380952380952,0.6192993521690369,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,8,id_00,central,ConvAutoencoder,1,66,1.0,1.0,1.0,1.0,0.7965719103813171,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,P1,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,3,30,9,id_00;id_02;id_04;id_06,central,ConvAutoencoder,47,205,0.987441619097042,0.9966906622238932,0.8744161909704204,0.96,0.6457458138465881,master,p1_norm_central_clustered_fl_a0p05_slider_0dB_s3,clustered_fl,0.05,slider,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,0,30,2,id_00;id_02;id_06,central,ConvAutoencoder,320,279,0.9967853942652328,0.996243250139997,0.9678539426523298,0.9703315881326352,0.4937122166156769,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,0,30,5,id_04,central,ConvAutoencoder,2,45,0.9555555555555556,0.9980671760258564,0.9555555555555556,0.9662921348314608,0.4587787389755249,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,0,30,6,id_00,central,ConvAutoencoder,212,125,1.0,1.0,1.0,0.9578544061302682,0.5499047040939331,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,0,30,7,id_04,central,ConvAutoencoder,2,41,0.9878048780487804,0.999412197954732,0.975609756097561,0.975609756097561,0.4481402933597564,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,0,30,8,id_04;id_06,central,ConvAutoencoder,101,78,0.9677583142929678,0.9563197353690172,0.7501904036557503,0.8783783783783784,0.5106732249259949,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,0,30,9,id_00;id_02;id_04,central,ConvAutoencoder,1,322,0.7981366459627329,0.9993021950575384,0.7981366459627329,0.8877374784110535,0.6069960594177246,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s0,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,2,30,1,id_06,central,ConvAutoencoder,100,25,0.8748,0.5081291170415208,0.272,0.4210526315789473,0.5252888798713684,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,2,30,2,id_04;id_06,central,ConvAutoencoder,6,69,0.8985507246376812,0.9904322784383678,0.6956521739130435,0.8429752066115702,0.5233162641525269,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,2,30,3,id_02;id_06,central,ConvAutoencoder,6,89,0.9269662921348316,0.9947994857590192,0.797752808988764,0.902439024390244,0.5676996111869812,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,2,30,7,id_02;id_04,central,ConvAutoencoder,226,116,0.991264876411352,0.9806517405073388,0.9126487641135184,0.9421487603305784,0.5067129135131836,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,2,30,8,id_00;id_02;id_04,central,ConvAutoencoder,299,269,0.9988561624249356,0.99861640189222,0.9885616242493568,0.972875226039783,0.5381652116775513,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,2,30,9,id_00;id_02;id_04;id_06,central,ConvAutoencoder,1,322,0.8012422360248447,0.9993142089905402,0.8012422360248447,0.8896551724137931,0.8463417291641235,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s2,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,4,30,0,id_02;id_04,central,ConvAutoencoder,95,122,0.965832614322692,0.9721395696606722,0.7566867989646248,0.8810572687224669,0.5547335147857666,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,4,30,1,id_00;id_02;id_04,central,ConvAutoencoder,329,220,0.9965460071843052,0.9947864178120046,0.9654600718430506,0.962800875273523,0.4910227060317993,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,4,30,5,id_00;id_04,central,ConvAutoencoder,58,106,0.987800910865322,0.9931801733727984,0.8858165256994146,0.9365853658536586,0.7054877877235413,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,4,30,7,id_00;id_04;id_06,central,ConvAutoencoder,107,154,0.978577497269086,0.984266310252413,0.811263502852288,0.8927335640138409,0.5886272192001343,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,4,30,8,id_04,central,ConvAutoencoder,42,37,0.7812097812097812,0.7544094256375261,0.2187902187902188,0.3673469387755102,0.6643549203872681,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,4,30,9,id_00;id_02;id_04;id_06,central,ConvAutoencoder,7,251,0.8406374501992032,0.9949045778868107,0.6693227091633466,0.8028503562945368,0.7463277578353882,master,p1_norm_central_clustered_fl_a0p05_slider_6dB_s4,clustered_fl,0.05,slider,6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,0,30,2,id_00;id_02;id_06,central,ConvAutoencoder,320,279,0.8939404121863799,0.9080204133828844,0.6661066308243727,0.7860082304526749,0.553073525428772,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,0,30,5,id_04,central,ConvAutoencoder,2,45,0.8,0.9903174734047648,0.7333333333333333,0.8354430379746836,0.4672448635101318,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,0,30,6,id_00,central,ConvAutoencoder,212,125,0.9977358490566036,0.9962092539105932,0.9773584905660376,0.953846153846154,0.5395567417144775,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,0,30,7,id_04,central,ConvAutoencoder,2,41,0.7926829268292683,0.9873443934880468,0.5853658536585366,0.746268656716418,0.4747036397457123,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,0,30,8,id_04;id_06,central,ConvAutoencoder,101,78,0.6587966488956588,0.549838358082698,0.0663874079715663,0.1136363636363636,0.6254498958587646,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,0,30,9,id_00;id_02;id_04,central,ConvAutoencoder,1,322,0.9440993788819876,0.9998219234668436,0.9440993788819876,0.9712460063897764,0.3834228217601776,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s0,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,2,30,1,id_06,central,ConvAutoencoder,100,25,0.562,0.2164135145935781,0.02,0.0,0.6381956338882446,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,2,30,2,id_04;id_06,central,ConvAutoencoder,6,69,0.7995169082125604,0.9773830272708152,0.4057971014492754,0.5858585858585859,0.5229693651199341,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,2,30,3,id_02;id_06,central,ConvAutoencoder,6,89,0.8689138576779026,0.98900251721837,0.5617977528089888,0.7323943661971831,0.5347907543182373,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,2,30,7,id_02;id_04,central,ConvAutoencoder,226,116,0.841089411046689,0.7232365606332429,0.3362068965517241,0.5029239766081871,0.5755166411399841,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,2,30,8,id_00;id_02;id_04,central,ConvAutoencoder,299,269,0.9814996705250464,0.9752647051680898,0.8258880282478148,0.8992248062015504,0.5960193872451782,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,2,30,9,id_00;id_02;id_04;id_06,central,ConvAutoencoder,1,322,0.7515527950310559,0.999116175489495,0.7515527950310559,0.8581560283687943,0.6362518668174744,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s2,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,4,30,0,id_02;id_04,central,ConvAutoencoder,95,122,0.8477135461604832,0.8547533811008293,0.410267471958585,0.6417112299465241,0.5994427800178528,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,4,30,1,id_00;id_02;id_04,central,ConvAutoencoder,329,220,0.9651146725614812,0.9351700053168096,0.7619369991710419,0.8820754716981132,0.5583725571632385,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,4,30,5,id_00;id_04,central,ConvAutoencoder,58,106,0.909889394925179,0.9467457180632872,0.5585556278464541,0.7251461988304093,0.7194473743438721,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,4,30,7,id_00;id_04;id_06,central,ConvAutoencoder,107,154,0.8875470324068455,0.9178133447033624,0.5250030343488287,0.7096774193548387,0.5872510075569153,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,4,30,8,id_04,central,ConvAutoencoder,42,37,0.6126126126126126,0.61958893398116,0.1737451737451737,0.2608695652173913,0.6943256258964539,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,P1,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,4,30,9,id_00;id_02;id_04;id_06,central,ConvAutoencoder,7,251,0.7444507683551508,0.9916909791171772,0.601593625498008,0.7586206896551724,0.5768659710884094,master,p1_norm_central_clustered_fl_a0p05_slider_m6dB_s4,clustered_fl,0.05,slider,-6dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,0,id_02,central,ConvAutoencoder,140,33,0.5627705627705628,0.2114171807597117,0.0389610389610389,0.0952380952380952,0.5750778913497925,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,1,id_00;id_04,central,ConvAutoencoder,1,50,0.56,0.9887080631675732,0.56,0.717948717948718,0.4367392659187317,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,2,id_00;id_06,central,ConvAutoencoder,9,57,0.5886939571150097,0.9114076556926616,0.2280701754385965,0.4533333333333333,0.4682640135288238,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,3,id_00,central,ConvAutoencoder,175,26,0.7628571428571429,0.3107500644714734,0.2010989010989011,0.2926829268292683,0.5461029410362244,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,4,id_00;id_04;id_06,central,ConvAutoencoder,27,75,0.6222222222222222,0.8100725677594636,0.1046913580246913,0.2298850574712643,0.5486397743225098,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,5,id_06,central,ConvAutoencoder,146,28,0.549412915851272,0.1848157086830411,0.0655577299412916,0.1052631578947368,0.52418053150177,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,6,id_02,central,ConvAutoencoder,1,45,0.0222222222222222,0.92987071820514,0.0222222222222222,0.0434782608695652,0.7849721312522888,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,7,id_04,central,ConvAutoencoder,1,30,0.3,0.9622617363596598,0.3,0.4615384615384615,0.5138456225395203,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,0,30,9,id_00;id_02;id_04;id_06,central,ConvAutoencoder,236,135,0.5300690521029504,0.3801279813386484,0.0332705586942875,0.0529801324503311,0.5599223971366882,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s0,clustered_fl,0.05,valve,0dB
p1-evidence-logging-v1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s2,P1,p1_norm_central_clustered_fl_a0p05_valve_0dB_s2,2,30,0,id_04;id_06,central,ConvAutoencoder,129,42,0.6766334440753046,0.3787922722895975,0.0762273901808785,0.1153846153846153,0.5244385600090027,master,p1_norm_central_clustered_fl_a0p05_valve_0dB_s2,clustered_fl,0.05,valve,0dB
