experiment,config_file,name,algorithm,algorithm_label,alpha,machine_type,db_level,seed,fedprox_mu,model_family,bottleneck,auroc,host,worker,gpu,log_file,log_line
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s5.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s5,fedprox,FedProx,100.0,slider,-6dB,5,1.0,ConvAutoencoder,1024,0.7433675137064006,n3,norm_g2,2,n3/logs/p1_norm_g2.log,331
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s6.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s6,fedprox,FedProx,100.0,slider,-6dB,6,1.0,ConvAutoencoder,1024,0.777944923300906,n3,norm_g4,4,n3/logs/p1_norm_g4.log,333
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s7.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s7,fedprox,FedProx,100.0,slider,-6dB,7,1.0,ConvAutoencoder,1024,0.7460666132227071,n3,norm_g1,1,n3/logs/p1_norm_g1.log,331
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s8.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s8,fedprox,FedProx,100.0,slider,-6dB,8,1.0,ConvAutoencoder,1024,0.8054405734053753,n3,norm_g5,5,n3/logs/p1_norm_g5.log,335
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s9.json,p1_fedprox_scoped_mu1p0_a100p0_slider_-6dB_s9,fedprox,FedProx,100.0,slider,-6dB,9,1.0,ConvAutoencoder,1024,0.7322765747741979,n3,norm_g7,7,n3/logs/p1_norm_g7.log,333
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s0.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s0,fedprox,FedProx,100.0,slider,6dB,0,1.0,ConvAutoencoder,1024,0.8874853046795049,n3,norm_g0,0,n3/logs/p1_norm_g0.log,331
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s1.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s1,fedprox,FedProx,100.0,slider,6dB,1,1.0,ConvAutoencoder,1024,0.8799009516571749,n3,norm_g3,3,n3/logs/p1_norm_g3.log,335
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s2.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s2,fedprox,FedProx,100.0,slider,6dB,2,1.0,ConvAutoencoder,1024,0.8841207329278798,n3,norm_g6,6,n3/logs/p1_norm_g6.log,335
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s3.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s3,fedprox,FedProx,100.0,slider,6dB,3,1.0,ConvAutoencoder,1024,0.9036963706050102,n3,norm_g2,2,n3/logs/p1_norm_g2.log,333
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s4.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s4,fedprox,FedProx,100.0,slider,6dB,4,1.0,ConvAutoencoder,1024,0.882795519401444,n3,norm_g4,4,n3/logs/p1_norm_g4.log,335
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s5.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s5,fedprox,FedProx,100.0,slider,6dB,5,1.0,ConvAutoencoder,1024,0.8847675180091086,n3,norm_g1,1,n3/logs/p1_norm_g1.log,333
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s6.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s6,fedprox,FedProx,100.0,slider,6dB,6,1.0,ConvAutoencoder,1024,0.8805393558636936,n3,norm_g5,5,n3/logs/p1_norm_g5.log,337
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s7.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s7,fedprox,FedProx,100.0,slider,6dB,7,1.0,ConvAutoencoder,1024,0.8801412287130642,n3,norm_g7,7,n3/logs/p1_norm_g7.log,335
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s8.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s8,fedprox,FedProx,100.0,slider,6dB,8,1.0,ConvAutoencoder,1024,0.8861020155064228,n3,norm_g0,0,n3/logs/p1_norm_g0.log,333
E3,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s9.json,p1_fedprox_scoped_mu1p0_a100p0_slider_6dB_s9,fedprox,FedProx,100.0,slider,6dB,9,1.0,ConvAutoencoder,1024,0.8835721745693323,n3,norm_g3,3,n3/logs/p1_norm_g3.log,337
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s0.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s0,fedprox,FedProx,100.0,valve,-6dB,0,1.0,ConvAutoencoder,1024,0.451749247185977,n3,norm_g6,6,n3/logs/p1_norm_g6.log,337
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s1.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s1,fedprox,FedProx,100.0,valve,-6dB,1,1.0,ConvAutoencoder,1024,0.4564490812666809,n3,norm_g4,4,n3/logs/p1_norm_g4.log,337
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s2.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s2,fedprox,FedProx,100.0,valve,-6dB,2,1.0,ConvAutoencoder,1024,0.44584626205486266,n3,norm_g2,2,n3/logs/p1_norm_g2.log,335
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s3.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s3,fedprox,FedProx,100.0,valve,-6dB,3,1.0,ConvAutoencoder,1024,0.45944612458777456,n3,norm_g1,1,n3/logs/p1_norm_g1.log,335
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s4.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s4,fedprox,FedProx,100.0,valve,-6dB,4,1.0,ConvAutoencoder,1024,0.457433330918428,n3,norm_g5,5,n3/logs/p1_norm_g5.log,339
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s5.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s5,fedprox,FedProx,100.0,valve,-6dB,5,1.0,ConvAutoencoder,1024,0.4381089318096564,n3,norm_g7,7,n3/logs/p1_norm_g7.log,337
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s6.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s6,fedprox,FedProx,100.0,valve,-6dB,6,1.0,ConvAutoencoder,1024,0.45070140177804674,n3,norm_g0,0,n3/logs/p1_norm_g0.log,335
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s7.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s7,fedprox,FedProx,100.0,valve,-6dB,7,1.0,ConvAutoencoder,1024,0.45106847726801835,n3,norm_g3,3,n3/logs/p1_norm_g3.log,339
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s8.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s8,fedprox,FedProx,100.0,valve,-6dB,8,1.0,ConvAutoencoder,1024,0.4229392916368194,n3,norm_g6,6,n3/logs/p1_norm_g6.log,339
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s9.json,p1_fedprox_scoped_mu1p0_a100p0_valve_-6dB_s9,fedprox,FedProx,100.0,valve,-6dB,9,1.0,ConvAutoencoder,1024,0.43996607424603135,n3,norm_g4,4,n3/logs/p1_norm_g4.log,339
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s0.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s0,fedprox,FedProx,100.0,valve,6dB,0,1.0,ConvAutoencoder,1024,0.42587593274804114,n3,norm_g2,2,n3/logs/p1_norm_g2.log,337
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s1.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s1,fedprox,FedProx,100.0,valve,6dB,1,1.0,ConvAutoencoder,1024,0.43003687252996964,n3,norm_g1,1,n3/logs/p1_norm_g1.log,337
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s2.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s2,fedprox,FedProx,100.0,valve,6dB,2,1.0,ConvAutoencoder,1024,0.44342211635292816,n3,norm_g5,5,n3/logs/p1_norm_g5.log,341
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s3.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s3,fedprox,FedProx,100.0,valve,6dB,3,1.0,ConvAutoencoder,1024,0.4291371257170152,n3,norm_g7,7,n3/logs/p1_norm_g7.log,339
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s4.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s4,fedprox,FedProx,100.0,valve,6dB,4,1.0,ConvAutoencoder,1024,0.4346409304856708,n3,norm_g0,0,n3/logs/p1_norm_g0.log,337
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s5.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s5,fedprox,FedProx,100.0,valve,6dB,5,1.0,ConvAutoencoder,1024,0.4330593867283527,n3,norm_g3,3,n3/logs/p1_norm_g3.log,341
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s6.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s6,fedprox,FedProx,100.0,valve,6dB,6,1.0,ConvAutoencoder,1024,0.4176903072738239,n3,norm_g6,6,n3/logs/p1_norm_g6.log,341
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s7.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s7,fedprox,FedProx,100.0,valve,6dB,7,1.0,ConvAutoencoder,1024,0.42876432810472087,n3,norm_g4,4,n3/logs/p1_norm_g4.log,341
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s8.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s8,fedprox,FedProx,100.0,valve,6dB,8,1.0,ConvAutoencoder,1024,0.44396998945228505,n3,norm_g2,2,n3/logs/p1_norm_g2.log,339
E3,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s9.json,p1_fedprox_scoped_mu1p0_a100p0_valve_6dB_s9,fedprox,FedProx,100.0,valve,6dB,9,1.0,ConvAutoencoder,1024,0.42973499033394946,n3,norm_g1,1,n3/logs/p1_norm_g1.log,339
